periodo,fecha_mes,concepto,energia_mwh,energia_gwh
202210,2022-10-01,PERDIDAS,1350.9667312909878,1.3509667312909879
202210,2022-10-01,PRODUCCION HIDRAULICA,83439.23570448827,83.43923570448827
202210,2022-10-01,PRODUCCION TERMICA,144.94519553191753,0.14494519553191754
202210,2022-10-01,VENTA DE ENERGIA,82041.94620971331,82.0419462097133
202210,2022-10-01,VENTA EN COES,12479.907719713316,12.479907719713315
202211,2022-11-01,COMPRA DE ENERGIA,111.62695088481902,0.11162695088481903
202211,2022-11-01,CONSUMOS AUX.,464.34524862286975,0.46434524862286974
202211,2022-11-01,CONTRATOS,70658.36266000001,70.65836266000001
202211,2022-11-01,ENERGIA DISPONIBLE,78152.59044215984,78.15259044215983
202211,2022-11-01,PERDIDAS,1612.3762624678056,1.6123762624678057
202211,2022-11-01,PRODUCCION HIDRAULICA,77073.58374664265,77.07358374664264
202211,2022-11-01,PRODUCCION TERMICA,3044.101255723063,3.0441012557230627
202211,2022-11-01,VENTA DE ENERGIA,78501.66810215983,78.50166810215984
202211,2022-11-01,VENTA EN COES,7843.305442159835,7.843305442159835
202212,2022-12-01,COMPRA DE ENERGIA,117.56939999999999,0.11756939999999999
202212,2022-12-01,CONSUMOS AUX.,313.44062932267417,0.3134406293226742
202212,2022-12-01,CONTRATOS,74592.57615,74.59257615
202212,2022-12-01,ENERGIA DISPONIBLE,75859.45276247703,75.85945276247703
202212,2022-12-01,PERDIDAS,1317.1841651041614,1.3171841651041614
202212,2022-12-01,PRODUCCION HIDRAULICA,77151.84456039204,77.15184456039204
202212,2022-12-01,PRODUCCION TERMICA,220.6635965118408,0.2206635965118408
202212,2022-12-01,VENTA DE ENERGIA,75859.45276247704,75.85945276247705
202212,2022-12-01,VENTA EN COES,1266.8766124770482,1.266876612477048
202301,2023-01-01,COMPRA DE ENERGIA,9573.816632085196,9.573816632085196
202301,2023-01-01,CONSUMOS AUX.,299.17100705016816,0.29917100705016814
202301,2023-01-01,CONTRATOS,73244.77856,73.24477856
202301,2023-01-01,ENERGIA DISPONIBLE,73244.77856000002,73.24477856000001
202301,2023-01-01,PERDIDAS,1157.3782180988783,1.1573782180988783
202301,2023-01-01,PRODUCCION HIDRAULICA,65120.62843726643,65.12062843726643
202301,2023-01-01,PRODUCCION TERMICA,6.882715797424316,0.006882715797424316
202301,2023-01-01,VENTA DE ENERGIA,73244.77856,73.24477856
202301,2023-01-01,VENTA EN COES,0.0,0.0
202302,2023-02-01,COMPRA DE ENERGIA,97.0813349723816,0.0970813349723816
202302,2023-02-01,CONSUMOS AUX.,295.46338826273455,0.29546338826273455
202302,2023-02-01,CONTRATOS,71781.02569,71.78102568999999
202302,2023-02-01,ENERGIA DISPONIBLE,89296.57843228892,89.29657843228892
202302,2023-02-01,PERDIDAS,1331.1175940816902,1.3311175940816902
202302,2023-02-01,PRODUCCION HIDRAULICA,90787.95204129336,90.78795204129337
202302,2023-02-01,PRODUCCION TERMICA,38.12603836759925,0.03812603836759925
202302,2023-02-01,VENTA DE ENERGIA,89296.57843228891,89.29657843228891
202302,2023-02-01,VENTA EN COES,17515.552742288914,17.515552742288914
202303,2023-03-01,COMPRA DE ENERGIA,12694.837979280686,12.694837979280686
202303,2023-03-01,CONSUMOS AUX.,313.7862110872264,0.3137862110872264
202303,2023-03-01,CONTRATOS,78606.27705,78.60627705
202303,2023-03-01,ENERGIA DISPONIBLE,78606.27705,78.60627705
202303,2023-03-01,PERDIDAS,1247.2028521677275,1.2472028521677276
202303,2023-03-01,PRODUCCION HIDRAULICA,67385.1443859182,67.38514438591821
202303,2023-03-01,PRODUCCION TERMICA,87.28374805607285,0.08728374805607285
202303,2023-03-01,VENTA DE ENERGIA,78606.27705,78.60627705
202303,2023-03-01,VENTA EN COES,0.0,0.0
202304,2023-04-01,COMPRA DE ENERGIA,19430.9904669023,19.4309904669023
202304,2023-04-01,CONSUMOS AUX.,288.716668166619,0.288716668166619
202304,2023-04-01,CONTRATOS,74348.13643,74.34813643
202304,2023-04-01,ENERGIA DISPONIBLE,74348.13643,74.34813643
202304,2023-04-01,PERDIDAS,1016.2171131077775,1.0162171131077775
202304,2023-04-01,PRODUCCION HIDRAULICA,56194.41019263812,56.19441019263812
202304,2023-04-01,PRODUCCION TERMICA,27.669551733970643,0.027669551733970642
202304,2023-04-01,VENTA DE ENERGIA,74348.13643,74.34813643
202304,2023-04-01,VENTA EN COES,0.0,0.0
202305,2023-05-01,COMPRA DE ENERGIA,8770.26946409325,8.77026946409325
202305,2023-05-01,CONSUMOS AUX.,300.42902648006293,0.3004290264800629
202305,2023-05-01,CONTRATOS,70807.98220999999,70.80798220999999
202305,2023-05-01,ENERGIA DISPONIBLE,70807.98220999997,70.80798220999998
202305,2023-05-01,PERDIDAS,1085.4990854800126,1.0854990854800126
202305,2023-05-01,PRODUCCION HIDRAULICA,63322.65153206876,63.32265153206876
202305,2023-05-01,PRODUCCION TERMICA,100.98932579803467,0.10098932579803467
202305,2023-05-01,VENTA DE ENERGIA,70807.98220999999,70.80798220999999
202305,2023-05-01,VENTA EN COES,0.0,0.0
202306,2023-06-01,COMPRA DE ENERGIA,6742.680288376828,6.742680288376828
202306,2023-06-01,CONSUMOS AUX.,290.17017491981187,0.2901701749198119
202306,2023-06-01,CONTRATOS,66769.02511999999,66.76902512
202306,2023-06-01,ENERGIA DISPONIBLE,66769.02511999998,66.76902511999998
202306,2023-06-01,PERDIDAS,1062.7734530092712,1.0627734530092712
202306,2023-06-01,PRODUCCION HIDRAULICA,61294.40517517228,61.29440517517228
202306,2023-06-01,PRODUCCION TERMICA,84.8832843799591,0.0848832843799591
202306,2023-06-01,VENTA DE ENERGIA,66769.02511999999,66.76902512
202306,2023-06-01,VENTA EN COES,0.0,0.0
202307,2023-07-01,COMPRA DE ENERGIA,5309.11905003424,5.30911905003424
202307,2023-07-01,CONSUMOS AUX.,290.17017491981187,0.2901701749198119
202307,2023-07-01,CONTRATOS,66953.89214000001,66.95389214000001
202307,2023-07-01,ENERGIA DISPONIBLE,66953.89214000001,66.95389214000001
202307,2023-07-01,PERDIDAS,1110.413715634888,1.1104137156348879
202307,2023-07-01,PRODUCCION HIDRAULICA,62588.29625727676,62.58829625727676
202307,2023-07-01,PRODUCCION TERMICA,457.06072324371337,0.4570607232437134
202307,2023-07-01,VENTA DE ENERGIA,66953.89214000001,66.95389214000001
202307,2023-07-01,VENTA EN COES,0.0,0.0
202308,2023-08-01,COMPRA DE ENERGIA,4397.482233023027,4.397482233023028
202308,2023-08-01,CONSUMOS AUX.,326.50802538125555,0.32650802538125556
202308,2023-08-01,CONTRATOS,67868.02789999999,67.86802789999999
202308,2023-08-01,ENERGIA DISPONIBLE,67868.02789999999,67.86802789999999
202308,2023-08-01,PERDIDAS,1059.3423138325597,1.0593423138325597
202308,2023-08-01,PRODUCCION HIDRAULICA,64269.15191046848,64.26915191046848
202308,2023-08-01,PRODUCCION TERMICA,587.2440957222929,0.5872440957222929
202308,2023-08-01,VENTA DE ENERGIA,67868.02789999999,67.86802789999999
202308,2023-08-01,VENTA EN COES,0.0,0.0
202309,2023-09-01,COMPRA DE ENERGIA,3166.1253223296035,3.1661253223296035
202309,2023-09-01,CONSUMOS AUX.,293.6858562563206,0.2936858562563206
202309,2023-09-01,CONTRATOS,67571.00664,67.57100664000001
202309,2023-09-01,ENERGIA DISPONIBLE,69198.17423777732,69.19817423777732
202309,2023-09-01,PERDIDAS,1120.3616372979595,1.1203616372979595
202309,2023-09-01,PRODUCCION HIDRAULICA,67380.03645596953,67.38003645596953
202309,2023-09-01,PRODUCCION TERMICA,66.0599530324575,0.0660599530324575
202309,2023-09-01,VENTA DE ENERGIA,69198.17423777732,69.19817423777732
202309,2023-09-01,VENTA EN COES,1627.167597777312,1.6271675977773121
202310,2023-10-01,COMPRA DE ENERGIA,5015.708853031801,5.015708853031801
202310,2023-10-01,CONSUMOS AUX.,297.7213571978386,0.2977213571978386
202310,2023-10-01,CONTRATOS,71596.57251,71.59657251
202310,2023-10-01,ENERGIA DISPONIBLE,71596.57250999998,71.59657250999999
202310,2023-10-01,PERDIDAS,1106.148853415958,1.106148853415958
202310,2023-10-01,PRODUCCION HIDRAULICA,67971.09879864039,67.9710987986404
202310,2023-10-01,PRODUCCION TERMICA,13.635068941593168,0.013635068941593168
202310,2023-10-01,VENTA DE ENERGIA,71596.57251,71.59657251
202310,2023-10-01,VENTA EN COES,0.0,0.0
202311,2023-11-01,COMPRA DE ENERGIA,3681.108122629305,3.681108122629305
202311,2023-11-01,CONSUMOS AUX.,311.98857809760193,0.31198857809760194
202311,2023-11-01,CONTRATOS,71306.93073000001,71.30693073
202311,2023-11-01,ENERGIA DISPONIBLE,71306.93073000004,71.30693073000003
202311,2023-11-01,PERDIDAS,1171.2125096868695,1.1712125096868695
202311,2023-11-01,PRODUCCION HIDRAULICA,68618.39712036852,68.61839712036853
202311,2023-11-01,PRODUCCION TERMICA,490.626574786663,0.490626574786663
202311,2023-11-01,VENTA DE ENERGIA,71306.93073000001,71.30693073
202311,2023-11-01,VENTA EN COES,0.0,0.0
202312,2023-12-01,COMPRA DE ENERGIA,11378.424916820091,11.37842491682009
202312,2023-12-01,CONSUMOS AUX.,292.06227849067585,0.29206227849067584
202312,2023-12-01,CONTRATOS,75062.387,75.062387
202312,2023-12-01,ENERGIA DISPONIBLE,75062.387,75.062387
202312,2023-12-01,PERDIDAS,1129.9652113164484,1.1299652113164484
202312,2023-12-01,PRODUCCION HIDRAULICA,65104.28188896603,65.10428188896603
202312,2023-12-01,PRODUCCION TERMICA,1.7076840209960937,0.0017076840209960936
202312,2023-12-01,VENTA DE ENERGIA,75062.387,75.062387
202312,2023-12-01,VENTA EN COES,0.0,0.0
202401,2024-01-01,COMPRA DE ENERGIA,823.3578550975969,0.823357855097597
202401,2024-01-01,CONSUMOS AUX.,290.35922192827775,0.29035922192827773
202401,2024-01-01,CONTRATOS,52460.687317059,52.460687317059
202401,2024-01-01,ENERGIA DISPONIBLE,52460.687317059004,52.460687317059005
202401,2024-01-01,PERDIDAS,948.8364838180132,0.9488364838180132
202401,2024-01-01,PRODUCCION HIDRAULICA,52841.394967043176,52.84139496704318
202401,2024-01-01,PRODUCCION TERMICA,35.13020066452027,0.035130200664520266
202401,2024-01-01,VENTA DE ENERGIA,52460.687317059,52.460687317059
202401,2024-01-01,VENTA EN COES,0.0,0.0
202402,2024-02-01,COMPRA DE ENERGIA,3340.09474701951,3.34009474701951
202402,2024-02-01,CONSUMOS AUX.,269.6210382698116,0.2696210382698116
202402,2024-02-01,CONTRATOS,50773.45506903141,50.773455069031414
202402,2024-02-01,ENERGIA DISPONIBLE,50773.45506903142,50.77345506903142
202402,2024-02-01,PERDIDAS,818.3496345730091,0.8183496345730091
202402,2024-02-01,PRODUCCION HIDRAULICA,48462.2401177912,48.462240117791204
202402,2024-02-01,PRODUCCION TERMICA,59.09087706352258,0.05909087706352258
202402,2024-02-01,VENTA DE ENERGIA,50773.45506903141,50.773455069031414
202402,2024-02-01,VENTA EN COES,0.0,0.0
202403,2024-03-01,COMPRA DE ENERGIA,111.468,0.111468
202403,2024-03-01,CONSUMOS AUX.,336.1136415309911,0.3361136415309911
202403,2024-03-01,CONTRATOS,50127.536270000004,50.12753627000001
202403,2024-03-01,ENERGIA DISPONIBLE,123440.84812912541,123.44084812912541
202403,2024-03-01,PERDIDAS,1802.9968748428655,1.8029968748428655
202403,2024-03-01,PRODUCCION HIDRAULICA,125430.42849613097,125.43042849613097
202403,2024-03-01,PRODUCCION TERMICA,38.06214936828613,0.03806214936828613
202403,2024-03-01,VENTA DE ENERGIA,123440.8481291254,123.4408481291254
202403,2024-03-01,VENTA EN COES,73313.31185912539,73.31331185912539
202404,2024-04-01,COMPRA DE ENERGIA,106.437,0.106437
202404,2024-04-01,CONSUMOS AUX.,318.47200835000217,0.31847200835000217
202404,2024-04-01,CONTRATOS,48648.24807,48.64824807
202404,2024-04-01,ENERGIA DISPONIBLE,98703.60124943296,98.70360124943296
202404,2024-04-01,PERDIDAS,1444.928865326874,1.4449288653268741
202404,2024-04-01,PRODUCCION HIDRAULICA,100307.35981540555,100.30735981540555
202404,2024-04-01,PRODUCCION TERMICA,53.20530770429224,0.053205307704292236
202404,2024-04-01,VENTA DE ENERGIA,98703.60124943298,98.70360124943298
202404,2024-04-01,VENTA EN COES,50055.35317943298,50.055353179432984
202405,2024-05-01,COMPRA DE ENERGIA,110.159,0.110159
202405,2024-05-01,CONSUMOS AUX.,303.9050765249143,0.30390507652491433
202405,2024-05-01,CONTRATOS,48526.64051,48.52664051
202405,2024-05-01,ENERGIA DISPONIBLE,66101.63307792139,66.10163307792139
202405,2024-05-01,PERDIDAS,1113.8128065380006,1.1138128065380006
202405,2024-05-01,PRODUCCION HIDRAULICA,67392.531596284,67.392531596284
202405,2024-05-01,PRODUCCION TERMICA,16.660364700317384,0.016660364700317384
202405,2024-05-01,VENTA DE ENERGIA,66101.6330779214,66.1016330779214
202405,2024-05-01,VENTA EN COES,17574.9925679214,17.5749925679214
202406,2024-06-01,COMPRA DE ENERGIA,106.299,0.106299
202406,2024-06-01,CONSUMOS AUX.,299.99135543276867,0.29999135543276867
202406,2024-06-01,CONTRATOS,44969.49849,44.96949849
202406,2024-06-01,ENERGIA DISPONIBLE,65352.37470735082,65.35237470735082
202406,2024-06-01,PERDIDAS,1088.4845533968692,1.0884845533968692
202406,2024-06-01,PRODUCCION HIDRAULICA,66566.6438492864,66.5666438492864
202406,2024-06-01,PRODUCCION TERMICA,67.90776689404767,0.06790776689404766
202406,2024-06-01,VENTA DE ENERGIA,65352.374707350806,65.3523747073508
202406,2024-06-01,VENTA EN COES,20382.876217350808,20.38287621735081
202407,2024-07-01,COMPRA DE ENERGIA,113.13,0.11313
202407,2024-07-01,CONSUMOS AUX.,313.8170215245302,0.3138170215245302
202407,2024-07-01,CONTRATOS,47858.15013,47.85815013
202407,2024-07-01,ENERGIA DISPONIBLE,70520.8204826923,70.5208204826923
202407,2024-07-01,PERDIDAS,1175.9334371458099,1.17593343714581
202407,2024-07-01,PRODUCCION HIDRAULICA,71820.85461649779,71.82085461649778
202407,2024-07-01,PRODUCCION TERMICA,76.58632486486435,0.07658632486486436
202407,2024-07-01,VENTA DE ENERGIA,70520.82048269232,70.52082048269232
202407,2024-07-01,VENTA EN COES,22662.670352692316,22.662670352692317
202408,2024-08-01,COMPRA DE ENERGIA,112.003,0.112003
202408,2024-08-01,CONSUMOS AUX.,300.1642992428911,0.3001642992428911
202408,2024-08-01,CONTRATOS,48601.576539999995,48.601576539999996
202408,2024-08-01,ENERGIA DISPONIBLE,73687.26127797291,73.68726127797291
202408,2024-08-01,PERDIDAS,1171.9204877520388,1.1719204877520388
202408,2024-08-01,PRODUCCION HIDRAULICA,75024.56484419176,75.02456484419176
202408,2024-08-01,PRODUCCION TERMICA,22.778220776081085,0.022778220776081083
202408,2024-08-01,VENTA DE ENERGIA,73687.2612779729,73.6872612779729
202408,2024-08-01,VENTA EN COES,25085.6847379729,25.0856847379729
202409,2024-09-01,COMPRA DE ENERGIA,110.446,0.110446
202409,2024-09-01,CONSUMOS AUX.,288.09800962840836,0.28809800962840837
202409,2024-09-01,CONTRATOS,47505.69397000001,47.50569397000001
202409,2024-09-01,ENERGIA DISPONIBLE,67030.50586611101,67.03050586611101
202409,2024-09-01,PERDIDAS,1081.7705639390915,1.0817705639390915
202409,2024-09-01,PRODUCCION HIDRAULICA,68178.47381415208,68.17847381415208
202409,2024-09-01,PRODUCCION TERMICA,111.45462552642822,0.11145462552642822
202409,2024-09-01,VENTA DE ENERGIA,67030.50586611102,67.03050586611103
202409,2024-09-01,VENTA EN COES,19524.811896111016,19.524811896111014
202410,2024-10-01,COMPRA DE ENERGIA,109.891,0.109891
202410,2024-10-01,CONSUMOS AUX.,287.0734699771614,0.2870734699771614
202410,2024-10-01,CONTRATOS,49259.04153,49.259041530000005
202410,2024-10-01,ENERGIA DISPONIBLE,69953.83967160952,69.95383967160951
202410,2024-10-01,PERDIDAS,1075.470897952764,1.075470897952764
202410,2024-10-01,PRODUCCION HIDRAULICA,71145.52917543374,71.14552917543374
202410,2024-10-01,PRODUCCION TERMICA,60.96386410570145,0.06096386410570145
202410,2024-10-01,VENTA DE ENERGIA,69953.83967160952,69.95383967160951
202410,2024-10-01,VENTA EN COES,20694.798141609514,20.694798141609514
202411,2024-11-01,COMPRA DE ENERGIA,105.75,0.10575
202411,2024-11-01,CONSUMOS AUX.,282.09100866176215,0.2820910086617621
202411,2024-11-01,CONTRATOS,45762.01480999999,45.76201481
202411,2024-11-01,ENERGIA DISPONIBLE,67004.97047039929,67.00497047039929
202411,2024-11-01,PERDIDAS,1021.4720054131612,1.0214720054131612
202411,2024-11-01,PRODUCCION HIDRAULICA,68182.47674597171,68.18247674597171
202411,2024-11-01,PRODUCCION TERMICA,20.30673850250244,0.02030673850250244
202411,2024-11-01,VENTA DE ENERGIA,67004.9704703993,67.0049704703993
202411,2024-11-01,VENTA EN COES,21242.955660399304,21.242955660399303
202412,2024-12-01,COMPRA DE ENERGIA,111.438,0.11143800000000001
202412,2024-12-01,CONSUMOS AUX.,285.0109333397354,0.28501093333973543
202412,2024-12-01,CONTRATOS,47170.479320000006,47.170479320000005
202412,2024-12-01,ENERGIA DISPONIBLE,68165.21770150708,68.16521770150707
202412,2024-12-01,PERDIDAS,1096.715798261328,1.096715798261328
202412,2024-12-01,PRODUCCION HIDRAULICA,69350.28997030143,69.35028997030143
202412,2024-12-01,PRODUCCION TERMICA,85.21646280670167,0.08521646280670167
202412,2024-12-01,VENTA DE ENERGIA,68165.21770150703,68.16521770150703
202412,2024-12-01,VENTA EN COES,20994.738381507035,20.994738381507034
202501,2025-01-01,COMPRA DE ENERGIA,109.505,0.10950499999999999
202501,2025-01-01,CONSUMOS AUX.,285.0109333397354,0.28501093333973543
202501,2025-01-01,CONTRATOS,54926.967359999995,54.92696735999999
202501,2025-01-01,ENERGIA DISPONIBLE,62483.19494715101,62.483194947151006
202501,2025-01-01,PERDIDAS,0.0,0.0
202501,2025-01-01,PRODUCCION HIDRAULICA,62636.766069076024,62.636766069076025
202501,2025-01-01,PRODUCCION TERMICA,21.93481141471863,0.02193481141471863
202501,2025-01-01,VENTA DE ENERGIA,61436.03514298569,61.43603514298569
202501,2025-01-01,VENTA EN COES,6509.067782985694,6.509067782985694
202502,2025-02-01,COMPRA DE ENERGIA,95.6459373512268,0.09564593735122681
202502,2025-02-01,CONSUMOS AUX.,257.4292301133094,0.2574292301133094
202502,2025-02-01,CONTRATOS,55347.24723,55.34724723
202502,2025-02-01,ENERGIA DISPONIBLE,79270.66609772568,79.27066609772568
202502,2025-02-01,PERDIDAS,0.0,0.0
202502,2025-02-01,PRODUCCION HIDRAULICA,79349.59314558658,79.34959314558658
202502,2025-02-01,PRODUCCION TERMICA,82.85624490118028,0.08285624490118028
202502,2025-02-01,VENTA DE ENERGIA,78116.07811143003,78.11607811143003
202502,2025-02-01,VENTA EN COES,22768.830881430025,22.768830881430027
202503,2025-03-01,COMPRA DE ENERGIA,107.82954305076599,0.10782954305076599
202503,2025-03-01,CONSUMOS AUX.,335.299,0.33529899999999996
202503,2025-03-01,CONTRATOS,57009.60373,57.00960373
202503,2025-03-01,ENERGIA DISPONIBLE,117835.3212654641,117.8353212654641
202503,2025-03-01,PERDIDAS,0.0,0.0
202503,2025-03-01,PRODUCCION HIDRAULICA,117976.19535805157,117.97619535805157
202503,2025-03-01,PRODUCCION TERMICA,86.59536436176299,0.08659536436176299
202503,2025-03-01,VENTA DE ENERGIA,116257.48993299324,116.25748993299324
202503,2025-03-01,VENTA EN COES,59247.886202993235,59.247886202993236
202504,2025-04-01,COMPRA DE ENERGIA,101.39997145366668,0.10139997145366668
202504,2025-04-01,CONSUMOS AUX.,315.7827048170832,0.3157827048170832
202504,2025-04-01,CONTRATOS,53252.24499000001,53.25224499000001
202504,2025-04-01,ENERGIA DISPONIBLE,106849.75412119237,106.84975412119236
202504,2025-04-01,PERDIDAS,0.0,0.0
202504,2025-04-01,PRODUCCION HIDRAULICA,107032.10019203823,107.03210019203823
202504,2025-04-01,PRODUCCION TERMICA,32.036662517547605,0.0320366625175476
202504,2025-04-01,VENTA DE ENERGIA,105392.72070973806,105.39272070973806
202504,2025-04-01,VENTA EN COES,52140.47571973804,52.14047571973804
202505,2025-05-01,COMPRA DE ENERGIA,108.91785338115692,0.10891785338115692
202505,2025-05-01,CONSUMOS AUX.,287.0638021552857,0.2870638021552857
202505,2025-05-01,CONTRATOS,52471.35049,52.47135049
202505,2025-05-01,ENERGIA DISPONIBLE,69108.67521942603,69.10867521942603
202505,2025-05-01,PRODUCCION HIDRAULICA,69180.17408095041,69.18017408095041
202505,2025-05-01,PRODUCCION TERMICA,106.64708724975586,0.10664708724975586
202505,2025-05-01,VENTA DE ENERGIA,68053.00903804039,68.05300903804039
202505,2025-05-01,VENTA EN COES,15581.658548040381,15.58165854804038
202506,2025-06-01,COMPRA DE ENERGIA,104.58724521446229,0.10458724521446229
202506,2025-06-01,CONSUMOS AUX.,294.9743862336664,0.2949743862336664
202506,2025-06-01,CONTRATOS,50999.91416,50.99991416
202506,2025-06-01,ENERGIA DISPONIBLE,67983.33250150667,67.98333250150667
202506,2025-06-01,PRODUCCION HIDRAULICA,68135.01023101642,68.13501023101642
202506,2025-06-01,PRODUCCION TERMICA,38.709411509446795,0.038709411509446796
202506,2025-06-01,VENTA DE ENERGIA,66987.10837321596,66.98710837321596
202506,2025-06-01,VENTA EN COES,15987.19421321596,15.987194213215961
202507,2025-07-01,COMPRA DE ENERGIA,107.45294521808624,0.10745294521808624
202507,2025-07-01,CONSUMOS AUX.,296.06211569135723,0.2960621156913572
202507,2025-07-01,CONTRATOS,52491.004490000014,52.491004490000016
202507,2025-07-01,ENERGIA DISPONIBLE,69372.09911070054,69.37209911070055
202507,2025-07-01,PRODUCCION HIDRAULICA,69523.85985819504,69.52385985819504
202507,2025-07-01,PRODUCCION TERMICA,36.84842297877853,0.03684842297877853
202507,2025-07-01,VENTA DE ENERGIA,68347.04644740802,68.34704644740802
202507,2025-07-01,VENTA EN COES,15856.041957408,15.856041957408001
202508,2025-08-01,COMPRA DE ENERGIA,105.52322145652771,0.1055232214565277
202508,2025-08-01,CONSUMOS AUX.,294.1251211201013,0.2941251211201013
202508,2025-08-01,CONTRATOS,51856.290960000006,51.85629096
202508,2025-08-01,ENERGIA DISPONIBLE,71554.98723532396,71.55498723532396
202508,2025-08-01,PRODUCCION HIDRAULICA,71714.07039984249,71.71407039984248
202508,2025-08-01,PRODUCCION TERMICA,29.51873514506221,0.02951873514506221
202508,2025-08-01,VENTA DE ENERGIA,70519.83488961456,70.51983488961456
202508,2025-08-01,VENTA EN COES,18663.543929614556,18.663543929614555
202509,2025-09-01,COMPRA DE ENERGIA,101.1687472192352,0.1011687472192352
202509,2025-09-01,CONSUMOS AUX.,292.8309755138188,0.2928309755138188
202509,2025-09-01,CONTRATOS,52082.70926999999,52.082709269999995
202509,2025-09-01,ENERGIA DISPONIBLE,72397.45383469427,72.39745383469428
202509,2025-09-01,PRODUCCION HIDRAULICA,72195.33052517592,72.19533052517592
202509,2025-09-01,PRODUCCION TERMICA,393.7855378129483,0.3937855378129483
202509,2025-09-01,VENTA DE ENERGIA,71347.7140295383,71.3477140295383
202509,2025-09-01,VENTA EN COES,19265.0047595383,19.2650047595383
202510,2025-10-01,COMPRA DE ENERGIA,137.27084288787842,0.1372708428878784
202510,2025-10-01,CONSUMOS AUX.,280.23168830781026,0.28023168830781026
202510,2025-10-01,CONTRATOS,52832.50987000001,52.83250987000001
202510,2025-10-01,ENERGIA DISPONIBLE,72841.28832016417,72.84128832016417
202510,2025-10-01,PRODUCCION HIDRAULICA,72984.2491655841,72.9842491655841
202510,2025-10-01,PRODUCCION TERMICA,0.0,0.0
202510,2025-10-01,VENTA DE ENERGIA,71764.019803727,71.764019803727
202510,2025-10-01,VENTA EN COES,18931.50993372698,18.93150993372698
202511,2025-11-01,COMPRA DE ENERGIA,100.0115708398819,0.1000115708398819
202511,2025-11-01,CONSUMOS AUX.,282.3354725512912,0.2823354725512912
202511,2025-11-01,CONTRATOS,51322.482840000004,51.322482840000006
202511,2025-11-01,ENERGIA DISPONIBLE,70253.33193284816,70.25333193284816
202511,2025-11-01,PRODUCCION HIDRAULICA,70417.1146709167,70.41711467091669
202511,2025-11-01,PRODUCCION TERMICA,18.5411636428833,0.0185411636428833
202511,2025-11-01,VENTA DE ENERGIA,69258.26819630989,69.25826819630988
202511,2025-11-01,VENTA EN COES,17935.785356309876,17.935785356309875
